"Start GG Name","Ladder Elo","Ladder Rank","Hidden Elo","Hidden Rank","Games Played","AOE Name","Bracket","Registered For"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/12881159"">Xanatos</a>","There was 0 matches for the string Xanatos","There was 0 matches","952","","1","<a href=""https://aoe4world.com/players/9460765"">Xanatos</a>","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/12907002"">Saltese</a>","There was 0 matches for the string Saltese","There was 0 matches","835","","47","<a href=""https://aoe4world.com/players/7881335"">Saltese</a>","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/12864607"">Finn</a>","There was 0 matches for the string Finn","There was 0 matches","1287","","18","<a href=""https://aoe4world.com/players/6827944"">Finn</a>","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/12895990"">ThatBoyNathaN7</a>","There was 1 matches for the string ThatBoyNathaN7","There was 1 matches","1320","","113","<a href=""https://aoe4world.com/players/7043450"">ThatBoyNathaN7</a>","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/12906818"">Reflex</a>","There was 0 matches for the string Reflex","There was 0 matches","System.Object[]","1","System.Object[]","<a href=""https://aoe4world.com/players/6587355"">Reflex</a>","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/12895869"">Sparta</a>","There was 0 matches for the string Sparta","There was 0 matches","System.Object[]","1","System.Object[]","<a href=""https://aoe4world.com/players/11129435"">Sparta</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/12906855"">CDOWG</a>","1324","1234","1402","1116","463","<a href=""https://aoe4world.com/players/2561976"">CDOWG</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/12893231"">The Waldstetten</a>","939","11132","1007","12343","304","<a href=""https://aoe4world.com/players/7620786"">The Waldstetten</a>","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/12858091"">Shineko</a>","1403","830","1347","1646","128","<a href=""https://aoe4world.com/players/10400991"">[NW] NakanoMikuSimp?</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/12895796"">??????</a>","1311","1325","1337","1738","44","<a href=""https://aoe4world.com/players/12065725"">??????</a>","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/12887528"">BigTimeStud</a>","1248","1848","1281","2348","290","<a href=""https://aoe4world.com/players/705877"">BigTimeStud</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/12906673"">SuperOxide</a>","1238","1969","1281","2351","135","<a href=""https://aoe4world.com/players/6981751"">SuperOxide</a>","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/12906808"">Vegeta</a>","1185","3083","1283","2480","54","<a href=""https://aoe4world.com/players/11636485"">Vegeta</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/12906472"">TryHard_Dad</a>","1131","3917","1244","2968","334","<a href=""https://aoe4world.com/players/1476211"">TryHard_Dad</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/12884818"">Misplaymaker</a>","1214","2439","1213","3538","44","<a href=""https://aoe4world.com/players/278812"">Misplaymaker</a>","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/12865867"">AntiRaider</a>","1165","3337","1195","3942","96","<a href=""https://aoe4world.com/players/11989139"">AntiRaider</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/12893320"">PuckSociety | PuckSociety</a>","1109","4441","1171","4502","319","<a href=""https://aoe4world.com/players/11677862"">PuckSociety</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/12906392"">jones88</a>","1033","6563","1146","5192","75","<a href=""https://aoe4world.com/players/209243"">jones88</a>","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/12906872"">GandelfWarrior</a>","1086","4978","1145","5215","592","<a href=""https://aoe4world.com/players/10320420"">GandelfWarrior</a>","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/12866785"">reversegrip</a>","1050","5941","1130","5691","101","<a href=""https://aoe4world.com/players/7249496"">reversegrip</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/12906008"">Rode</a>","1010","7878","1133","6125","755","<a href=""https://aoe4world.com/players/7038867"">Rode</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/12867066"">Obiwankevinobi</a>","1054","5827","1130","6228","115","<a href=""https://aoe4world.com/players/12176996"">What r u doing step gamer ??</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
