"Start GG Name","Ladder Elo","Ladder Rank","Hidden Elo","Hidden Rank","Games Played","AOE Name","Bracket","Registered For"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-94/event/low-elo-legends-top-bracket-1250-1550-ranked-elo/entrant/18027170"">Bagsy</a>","1400","1421","1470","3354","2158","<a href=""https://aoe4world.com/players/11542811"">Bagsy</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-94/event/low-elo-legends-top-bracket-1250-1550-ranked-elo"">Low Elo Legends - Top Bracket (1250-1550 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-94/event/low-elo-legends-top-bracket-1250-1550-ranked-elo/entrant/18008511"">StompingHoof</a>","1393","1688","1463","3541","2258","<a href=""https://aoe4world.com/players/8827384"">StompingHoof</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-94/event/low-elo-legends-top-bracket-1250-1550-ranked-elo"">Low Elo Legends - Top Bracket (1250-1550 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-94/event/low-elo-legends-top-bracket-1250-1550-ranked-elo/entrant/17980867"">Yonko Sors</a>","1401","1019","1434","4310","297","<a href=""https://aoe4world.com/players/19729067"">Yonko Sors</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-94/event/low-elo-legends-top-bracket-1250-1550-ranked-elo"">Low Elo Legends - Top Bracket (1250-1550 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-94/event/low-elo-legends-top-bracket-1250-1550-ranked-elo/entrant/17980955"">Realt1ger</a>","1331","2063","1401","5200","1227","<a href=""https://aoe4world.com/players/18504557"">Realt1ger</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-94/event/low-elo-legends-top-bracket-1250-1550-ranked-elo"">Low Elo Legends - Top Bracket (1250-1550 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-94/event/low-elo-legends-top-bracket-1250-1550-ranked-elo/entrant/18007543"">Rode</a>","1356","1886","1399","5273","2561","<a href=""https://aoe4world.com/players/7038867"">Rode</a>","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-94/event/low-elo-legends-top-bracket-1250-1550-ranked-elo"">Low Elo Legends - Top Bracket (1250-1550 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-94/event/low-elo-legends-top-bracket-1250-1550-ranked-elo/entrant/18028079"">TheNavneet</a>","1216","3713","1263","11135","877","<a href=""https://aoe4world.com/players/4632757"">TheNavneet</a>","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-94/event/low-elo-legends-top-bracket-1250-1550-ranked-elo"">Low Elo Legends - Top Bracket (1250-1550 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-94/event/low-elo-legends-top-bracket-1250-1550-ranked-elo/entrant/18028080"">TheDecidingCone</a>","1143","5635","1230","13463","41","<a href=""https://aoe4world.com/players/8996430"">TheDecidingCone</a>","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-94/event/low-elo-legends-top-bracket-1250-1550-ranked-elo"">Low Elo Legends - Top Bracket (1250-1550 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-94/event/low-elo-legends-top-bracket-1250-1550-ranked-elo/entrant/18028521"">sgtswabby</a>",,,"1218","14294","55","<a href=""https://aoe4world.com/players/5446144"">sgtswabby</a>","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-94/event/low-elo-legends-top-bracket-1250-1550-ranked-elo"">Low Elo Legends - Top Bracket (1250-1550 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-94/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/18028360"">Tmog85</a>","1083","7403","1164","18935","942","<a href=""https://aoe4world.com/players/8376851"">Tmog85</a>","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-94/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-94/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/18024360"">Uncle Iroh</a>","1082","7440","1143","21218","169","<a href=""https://aoe4world.com/players/775013"">Uncle Iroh</a>","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-94/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-94/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/18028073"">TryHard_Dad</a>","987","12619","1138","21680","601","<a href=""https://aoe4world.com/players/1476211"">TryHard_Dad</a>","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-94/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
