"AOE Name","Start GG Name","Ladder Elo","Ladder Rank","Hidden Elo","Hidden Rank","Games Played","Bracket","Registered For"
"lionhearted","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/14358628"">lionhearted</a>","There was 0 matches for the string lionhearted","There was 0 matches","System.Object[]","1","System.Object[]","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/6256219"">Boiiiiii3920</a>","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/14370231"">moreknights.com | Boiiiiii3920</a>","1378","1487","1474","1411","208","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/2646918"">Aixx</a>","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/14369943"">Aixx</a>","1435","611","1466","1502","64","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/9110884"">LM_Titanium</a>","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/14370130"">LM_Titanium</a>","1414","810","1459","1591","140","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/2118113"">Mikadoman</a>","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/14367360"">Mikadoman</a>","1400","1273","1442","1784","938","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/11012427"">theonionbreeder</a>","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/14370024"">theonionbreeder</a>","1358","1604","1398","2296","1102","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/2236507"">Hannodins</a>","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/14359140"">[ODM] | Hannodins</a>","1373","1509","1220","2968","21","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/7437888"">TypeError</a>","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/14370137"">TypeError</a>","1283","2175","1341","3190","611","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/6265672"">Nomad_AoE</a>","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/14369166"">Nomad_AoE</a>","1283","2184","1324","3545","495","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8064820"">Quarfelburg</a>","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/14368124"">Quarfelburg</a>","1218","3136","1317","3693","846","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/11020395"">fenix</a>","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/14323561"">fenix</a>","1270","2298","1301","4059","450","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/15377567"">butter</a>","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/14347397"">butter</a>","1242","2624","1285","4494","218","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/11648581"">SamyarS80</a>","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/14359823"">SamyarS80</a>","1205","3625","1277","4755","245","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/10357545"">opakin2</a>","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/14368442"">opakin2</a>","1164","4443","1233","6234","1438","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/7707539"">NoSkillSorry</a>","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/14355418"">NoSkillSorry</a>","1111","5695","1190","7907","345","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8376851"">Tmog85</a>","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/14361383"">Tmog85</a>","1154","4661","1172","8730","535","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/1155996"">Draldrin</a>","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/14367371"">Draldrin</a>","1021","8899","1169","8840","261","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8498550"">m.e.p</a>","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/14360234"">m.e.p</a>",,,"1131","11031","44","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/1464301"">Feigi</a>","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/14367491"">Feigi</a>",,,"1128","11216","56","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/7633701"">Capricolt</a>","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/14370226"">Capricolt</a>","1004","10229","1086","14415","78","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/5683626"">Maneas</a>","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/14361571"">Maneas</a>",,,"1044","18114","15","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/2682802"">Aldinach08</a>","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/14358144"">Aldinach08</a>","1018","9129","1034","19063","1056","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/3324580"">The Old Took</a>","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/14369958"">The Old Took</a>","953","12643","997","22734","187","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/3230662"">RoCk[A] !!</a>","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/14370785"">RoCk[A] !!</a>","1026","8603","991","23293","30","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8299513"">LordVonZas</a>","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/14360305"">LordVonZas</a>","764","23774","914","30594","33","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/16644643"">Kidflash013</a>","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/14354921"">Kidflash013</a>","578","32988","There was 0 matches for the string Kidflash013","There was 0 matches","There was 0 matches","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/15796037"">Bonecold</a>","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/14356239"">Bonecold</a>","578","32991","There was 0 matches for the string Bonecold","There was 0 matches","There was 0 matches","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/15466643"">uzairfly</a>","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/14356150"">uzairfly</a>","There was 1 matches for the string uzairfly","There was 1 matches","There was 0 matches for the string uzairfly","There was 0 matches","There was 0 matches","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empire-weeklies-50/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
